textID	 # words 	genre	year	title	author	source
687150	 1,707 	NEWS	1921	CONFERENCE TO OPEN WITH AIM TO SPEED ARMS CUT DECISION; Program for Tomorrow Announces Speeches by Harding and Presiding Officer Only.HUGHES TO BE CHA	EDWIN L. JAMES. Special to 	New York Times: (Features): 19211111
687250	 525 	NEWS	1921	AN INTELLECTUAL COMPLEX		Wall Street Journal: 19211213
687850	 597 	NEWS	1922	A-B-F SOAKS CITY $1,260 FOR MAN NOT YET ON JOB; Bills Caldwell's Services 21 Days Ahead		Chicago Tribune: 19220626
688350	 797 	NEWS	1922	NEW POLITICAL GROUP PLANNED BY RADICALS MAY BE THIRD PARTY; Borah, Johnson, La Follette, Bryan and Frazier Among Those to Help Organize it. MEETING TO	Wireless to 	New York Times: (Features): 19221115
688850	 335 	NEWS	1923	ADRENALIN AIDS ONLY FEW CASES, PROFESSOR SAYS; Must Be Used Quickly to 'Raise the Dead.'		Chicago Tribune: 19230422
689150	 362 	NEWS	1923	ANNUAL CANOE EVENTS TODAY OFF GRANT PARK		Chicago Tribune: 19230715
689250	 1,687 	NEWS	1923	COOLIDGE APPOINTS SLEMP AS SECRETARY; Choice of Ex-Virginia Represen- tative and Practical Politician Stirs 	Wireless to 	New York Times: (Features): 19230815
689350	 713 	NEWS	1923	HYLAN HOLDS GAIN; CRISIS IS DUE TODAY; Barring Relapse Within 36 Hours, Physicians Foresee Patient's Recovery	Wireless to 	New York Times: (Features): 19230911
689550	 760 	NEWS	1923	BELIEVE CONSORTIUM IS IMPRACTICABLE; American Interests Say Plan Will Never Be Able to Function Along Original Lines		Wall Street Journal: 19231108
689650	 543 	NEWS	1923	CAN PERSHING BE SPARED?	MAX J. KOHLER.	New York Times: (Editorials): 19231207
689750	 872 	NEWS	1924	ROUND 	MAX J. KOHLER.	New York Times: (Editorials): 19240107
690950	 330 	NEWS	1924	BRITISH CONTROLLED OIL OUTLOOK GOOD; New 6-Inch Pipe Line Will Permit Marketing Increased Production in 1925 Standard Oil Drilling		Wall Street Journal: 19241213
691150	 1,350 	NEWS	1925	ALUMINUM COMPANY ACCUSED BY STONE; Attorney General Asserts That It Has Violated the Federal Court's Decree. PLANS PRICE-CONTROL WAR Makers of Househo		New York Times: (Features): 19250207
691950	 871 	NEWS	1925	AM. WATER WORKS PROSPECTS BRIGHT; Further Gains Indicated, Says President Porter, in Discussing Mergerof Electric Subsidiaries		Wall Street Journal: 19250918
692350	 171 	NEWS	1926	Letters		New York Times: (Letters): 19260209
694350	 241 	NEWS	1927	$750,000 for Chicago U. in Jeffery's Will		Chicago Tribune: 19271005
694450	 462 	NEWS	1927	CROSSING DANGER SIGNALS URGED AT RIGHT OF ROADS; Contract Let for Lighting McCormick Boulevard		Chicago Tribune: 19271028
694650	 1,126 	NEWS	1928	Letters		New York Times: (Letters): 19280101
694750	 766 	NEWS	1928	Letters		New York Times: (Letters): 19280205
695450	 523 	NEWS	1928	GOVERNOR YOUNG ON 		New York Times: (Editorials): 19280923
695750	 1,452 	NEWS	1928	OVERJOYED TO REACH GOAL; On Floating Ice in Snug Harbor They Hunt Seals and Go Skiing. BARRIER 90 FEET HIGH Explorers Watch Silently a Majestic Sight-	RUSSELL OWEN. Copyright, 1928, by 	New York Times: (Features): 19281227
696850	 358 	NEWS	1929	A CIVIC ACCOLADE		New York Times: (Features): 19291123
696050	 354 	NEWS	1929	Letters		New York Times: (Letters): 19290406
696350	 456 	NEWS	1929	ADMIRAL MOFFETT ON FLYING		Chicago Tribune: 19290624
696550	 405 	NEWS	1929	ACTOR IS KILLED, LEAVING POLICE A DEEP MYSTERY; Hurled, Jumped or Fell from High Window		Chicago Tribune: 19290822
696650	 332 	NEWS	1929	APPROVAL ASKED OF ALBANY PARK ON PAVING PLANS; $181,000 Expenditure Is Proposed		Chicago Tribune: 19290922
696750	 590 	NEWS	1929	GIANT AIRPLANES		New York Times: (Editorials): 19291023
697050	 1,274 	NEWS	1930	HILLY CALLS UNFAIR $60,000,000 CHARGE IN PHONE RATE BASE; Asserts Present Subscribers Are Being Forced to Pay for Future Facilities. MORE LITIGATION I	RUSSELL OWEN.	New York Times: (Features): 19300215
697150	 605 	NEWS	1930	Irate Husband Tortured Him, Rival Swears		Chicago Tribune: 19300405
697250	 2,071 	NEWS	1930	Letters		New York Times: (Letters): 19300602
697350	 521 	NEWS	1930	BEYOND INVESTIGATION	J. LAURENCE LAUGHLIN.	New York Times: (Editorials): 19300823
697450	 957 	NEWS	1930	CORRIGAN REVEALS THREATS BY 'FIXERS' IN POLICE VICE CASE; Meets Coercion of Witnesses by Raising Patrolmen's Bail 500% on Perjury Charge. '	RICHARD V. OULAHAN. Special to 	New York Times: (Features): 19301111
698050	 847 	NEWS	1931	BRITISH CREDIT CALLED SOUND BY ECONOMIST; Return of World Confidence Held Chief Requisite for Sterling Recovery		Christian Science Monitor: 19310810
698150	 2,585 	NEWS	1931	FAILS TO BREAKDOWN MRS. COLLINGS'S STORY; Suffolk Prosecutor Queries Her Four Hours on Recital of Raid by Pirates. HE MAY TAKE OVER CASE Family, Resen	CLARENCE H. STREIT. Special Cable to 	New York Times: (Features): 19310915
698250	 1,380 	NEWS	1931	BRUENING WILL ACT SOON; Germany to Ask Review of Reparations in Line With Laval Parley. OFFICIALS OFFSET GLOOM Berlin Government Is Pleased by Franco-	CHARLES A. SELDEN. Special Cable to 	New York Times: (Features): 19311027
698650	 645 	NEWS	1932	BEATING 	JAMES T. SHOTWELL.	New York Times: (Editorials): 19320323
698750	 214 	NEWS	1932	Letters		New York Times: (Letters): 19320501
698850	 739 	NEWS	1932	TOPICS OF 	JAMES T. SHOTWELL.	New York Times: (Editorials): 19320607
698950	 1,231 	NEWS	1932	HOUSE AND SENATE CLASH ON RELIEF BILL RESULTS IN DEADLOCK; When Conferees Fail to Agree, Garner Insists on Full Publicity for All Loans. VOTE SUSTAINS	CLARENCE K. STREIT.Wireless to 	New York Times: (Features): 19320715
699150	 164 	NEWS	1932	Letters		New York Times: (Letters): 19321007
699250	 492 	NEWS	1932	BUYERS OF STEEL CURTAIL ORDERS; Election Uncertainty Possible Cause, or Supplies May Be Sufficient		Wall Street Journal: 19321105
699450	 383 	NEWS	1933	BRITISH PREMIER IN GOOD POSITION TO RETAIN RULE; Reports of Radical Shift in National Government Are Discounted	Press Wireless from Monitor Bureau	Christian Science Monitor: 19330120
700250	 820 	NEWS	1933	DECEMBER MARKS START FOR AUTOS; 90% of Industry Will Begin 1934 Program, but Volume Will Be Low for Most DECEMBER MARKS START FOR AUTOS	H.E. GRONSETH Staff Correspondent of 	Wall Street Journal: 19331120
700350	 958 	NEWS	1933	FORD PLANS BEST JANUARY SINCE '30; Production Will Surpass All but 3 Largest Months of 1933 His Sales Gaining GOOD DEMAND FOR '34 CARS FORD PLANS BEST	H.E. GRONSETH Special to 	Wall Street Journal: 19331225
699550	 690 	NEWS	1933	MINERS JOINING WAGE CUT MOVE; Union Labor Leader Sponsors Drive for Reductions to Permit Mines to Reopen ARBITRATION IS BLOCKED MINERS JOINING WAGE CU		Wall Street Journal: 19330225
699650	 746 	NEWS	1933	OKLAHOMA CITY OIL SHUT DOWN; Order Effective Today--Field Will Remain Closed Until Potentials Taken OKLAHOMA CITY OIL SHUT DOWN		Wall Street Journal: 19330405
699850	 333 	NEWS	1933	Germany Facing London Protest On Debts Action; Pressure Likely to Be Brought on Schacht to Modify Moratorium	Press Wireless from Monitor Bureau	Christian Science Monitor: 19330610
700450	 797 	NEWS	1934	CHRYSLER SALES ON WIDE UPTREND; February Shipments Should Near Total for First Quarter Last YearMARCH MAY GO HIGHER CHRYSLER SALES ON WIDE UPTREND		Wall Street Journal: 19340215
700650	 1,161 	NEWS	1934	JOHNSON AVERTS A TEXTILE STRIKE; ACCORD IN TOLEDO; PRODUCTION CUT STANDS 25% Textile Slash Goes Into Effect Monday, Johnson Says. WAGE DEMAND UNDECIDE	CHARLES A. SELDEN.	New York Times: (Features): 19340603
700750	 1,130 	NEWS	1934	HOME REPAIR FUND OFFERED TO NATION BY WALL ST. BANKS; Big Houses to Make Resources Available to Correspondents in Smaller Communities. FIND FHA SOUND 	A.J. GORDON.Special to 	New York Times: (Features): 19340815
700850	 981 	NEWS	1934	BIG REGISTRATION BLOW TO TAMMANY; Heavy Gain Over 1930 Figure Believed to Reflect Public Support of McGoldrick. ALL CAMPS OPTIMISTIC Supporters of Leh	JAMES A. HAGERTY.By JAMES A. HAGERTY.	New York Times: (Features): 19341015
701050	 1,107 	NEWS	1935	SEC Asserts Bank Stocks Should Be Listed; Cannot Force Them In, But Will Deny Them Special Collateral Privileges Attitude on Insurance Shares Bank Sto	WILLIAM T. RAYMOND Staff Correspondent of 	Wall Street Journal: 19350225
701150	 866 	NEWS	1935	PARIS SEES FORCE PERIL; Note to League Warns Germany Is Causing Europe to Rearm	CLARENCE K. STREIT.	New York Times: (Features): 19350415
701250	 368 	NEWS	1935	$20 Ransom Bill Is Passed for Rail Fare		Chicago Tribune: 19350605
701350	 207 	NEWS	1935	AAA Licensing Held Unconstitutional		Wall Street Journal: 19350720
701450	 1,514 	NEWS	1935	BURY SENATOR TOMORROW; Tomb in Shadow of 	CLARENCE K. STREIT.	New York Times: (Features): 19350911
701550	 182 	NEWS	1935	OPERATIC SINGER DENIES MARRIAGE TO EDDIE WEDGE		Chicago Tribune: 19351103
701650	 144 	NEWS	1936	Letters		New York Times: (Letters): 19360103
701850	 399 	NEWS	1936	Steel Production Rate Now Placed At 70 % Capacity; Equal to 80% of 1928-29 Output Potential--Youngstown Slightly Lower--Pittsburgh Up		Wall Street Journal: 19360420
701950	 1,376 	NEWS	1936	HOOVER ACCLAIMED IN DAY OF OVATIONS; Great Demonstration at Convention Follows Welcome at Railroad Station. DISCUSSED AS NOMINEE California Delegation	TURNER CATLEDGESpecial to 	New York Times: (Features): 19360611
702150	 977 	NEWS	1936	ALDERMEN, ANGRY, BLOCK SNOW DEAL; Incensed by 'Insinuation' of Mayor That They Must Vote Contract to Be Honest. CAREY'S PLEA IS FUTILE Action Leaves H	CHARLES W. HURDSpecial to 	New York Times: (Features): 19361003
702450	 1,082 	NEWS	1937	Child Labor Law Defeated, 102-42, In N.Y. Assembly; Child Labor Law Galleries Were Filled Got News in Moscow Must Be Stamped Out, He Says	a Staff Correspondent of 	Christian Science Monitor: 19370310
702750	 616 	NEWS	1937	Court Frees 4 in Scottsboro Case; 5 Guilty; COURT FREES 4 IN SCOTTSBORO CASE; 5 GUILTY One Confesses Stabbing; 4 Convicted of Rape		Chicago Tribune: 19370725
702850	 197 	NEWS	1937	Bankers Recommend N.Y. Reserve Directors; Associations of Three States Name W.C. Potter and Thomas J. Watson for Nomination		Wall Street Journal: 19370925
703050	 672 	NEWS	1937	CHAOS ROBS JAPAN OF GAIN IN VICTORY; Order Must Be Restored Before Empire Can Hope for Profits From Asiatic Mainland ANARCHY IS WIDESPREAD Outlawry Ad	HALLETT ABENDSpecial Cable to 	New York Times: (Features): 19371227
703150	 318 	NEWS	1938	Cities Left With Open Spaces	a Staff Correspondent of 	Christian Science Monitor: 19380210
703250	 711 	NEWS	1938	Job Insurance Is Failing in Aim To Reduce 	CHARLES W. HURD	New York Times: (Features): 19380327
703350	 620 	NEWS	1938	Congress Asked to Pass Law for Protecting Bank Branches Abroad; Foreign Turmoil Spur to Plans to Guard Against Depositors' Claims Over Expropriations 		Wall Street Journal: 19380520
703650	 163 	NEWS	1938	Highlights in Tuesday's Nationwide Elections		Wall Street Journal: 19381110
703750	 879 	NEWS	1939	Arms Embargo: Factions Rally At Washington; Friends of Loyalists and Insurgents far apart on American policy on Spanish question. An Incidental Issue 	a Staff Correspondent of 	Christian Science Monitor: 19390110
703850	 789 	NEWS	1939	Brazil Pact Likely To Benefit Makers Of Rail Equipment; Trade Agreement With U.S. Also Expected to Aid Other Lines Here Free Exchange Market Fixed Bra		Wall Street Journal: 19390310
703950	 1,821 	NEWS	1939	Letters		New York Times: (Letters): 19390502
704050	 531 	NEWS	1939	Germany Held Responsible For Black Tom Explosion; Germany's Claim. Roberts Acts as Umpire Germany Withdraws		Christian Science Monitor: 19390615
704250	 1,812 	NEWS	1939	'FRONT' MAN ROLE IN SALES OF STOCK DENIED BY MARTIN; Never at Any Time Urged Purchase of Shares, He Tells State Senate PROCEEDINGS ARE SPEEDED Objecti	WARREN MOSCOW Special to 	New York Times: (Features): 19391011
704350	 476 	NEWS	1939	Parkway for Huntington Ave.; Trees to Beautify Boston Traffic Artery Trees Planned As Huntington Avenue Mall Strip Down Center Property Improvement		Christian Science Monitor: 19391205
704450	 538 	NEWS	1940	Allied Strategy Shifts to Strong Aid for Finland; Whole course of war with Germany altered by the Finns' resistance to Russians--Sending of volunteers	Mallory Browne Staff Correspondent of 	Christian Science Monitor: 19400120
704550	 875 	NEWS	1940	FPC URGED TO END NIAGARA WATER USE BY UTILITY SELLER; New York Authority Makes Demand Against Niagara Falls Power Company CONCERN CALLED 'TRUST' But I	HERBERT L. MATTHEWS By Telephone to 	New York Times: (Features): 19400303
704750	 484 	NEWS	1940	Canadian Wheat Markets; Minimum Prices In Effect Today On Wheat Futures Heavy Selling Features All Markets on Saturday, Prices Breaking Limit Rally Mi		Wall Street Journal: 19400520
705050	 979 	NEWS	1940	ARMS PLANT IS HIT; Huge Blasts Reported as Fliers Set Fires in Nazi Capital OIL REFINERIES DAMAGED More Havoc in Invasion Ports and Disrupting of Reic	JAMES MacDONALD Special Cable to 	New York Times: (Features): 19401003
705150	 548 	NEWS	1940	Buildings smashed in German aerial attack said to be most severe of entire war.; Buildings Razed Extensive Damage Antiaircraft Fire		Christian Science Monitor: 19401115
705450	 1,417 	NEWS	1941	Industrial Front; Machine Tool Makers Driving Output Toward 'Impossible' Levels Lifted Production 125% in 1940 To Help Other Industries Rush Defense W	JOHN A. McWETHY Staff Correspondent of 	Wall Street Journal: 19410320
705850	 660 	NEWS	1941	Rail Solution of Gas Problem Discounted by Oil Spokesman; Fancy These All Filled With Gasoline		Christian Science Monitor: 19410905
706050	 884 	NEWS	1941	CONGRESS IS NOW EAGER TO ACT ON STRIKE BILLS; Legislation Is Held Back Pending 	W.H. LAWRENCE	New York Times: (Editorials): 19411123
706250	 521 	NEWS	1942	Limiting OCD to Protective Role Urged on President by La Guardia; LA GUARDIA URGES A PROTECTIVE OCD 	C.P. TRUSSELLSpecial to 	New York Times: (Features): 19420215
706350	 160 	NEWS	1942	'PERMIT' FRANCE TO RAISE PLANE TOTAL TO 1,000		Chicago Tribune: 19420405
706550	 195 	NEWS	1942	DEFER HUSBANDS IN ILLINOIS NO; ORDER AFFECTS THOSE MARRIED PRIOR TO DEC. 8;Cuts List Called for Next Three Days		Chicago Tribune: 19420625
706950	 764 	NEWS	1943	President Pays Surprise Visit To U.S. Troops in Morocco; Roosevelt Reviews Soldiers at Base Outside Casablanca--Visits Graves of Americans Who Fell Du	WALTER LOGAN United Press Correspondent	New York Times: (Features): 19430127
707050	 695 	NEWS	1943	PROPHECIES OF MR. WELLS	CHARLES E. EGAN	New York Times: (Editorials): 19430323
707150	 1,140 	NEWS	1943	DANAHER PLAN MENACES OUR TRADE-PACT POLICY; Defenders of Secretary Hull's Program Warn Innocent-Sounding Clause Could Scuttle Legislative Ship OLD HIG	ARTHUR KROCK	New York Times: (Editorials): 19430523
707250	 778 	NEWS	1943	AMERICANS DRIVE FOR EASTERN SICILY; Seventh Army Races to Join Big Offensive on Enemy's Last Major Defenses	DREW MIDDLETON	New York Times: (Features): 19430727
707350	 795 	NEWS	1943	FAKE LABOR UNIONS EXPOSED BY STATE; 4 Men Seized Here on Charges of Extortion -- Said to Have Asked Fee to End Dispute FAKE LABOR UNIONS EXPOSED BY ST	MILTON BRACKERBy Wireless to 	New York Times: (Features): 19431003
707650	 742 	NEWS	1944	GOVERNOR DEWEY'S POSITION	FRANK B. WOODFORD	New York Times: (Editorials): 19440307
707750	 421 	NEWS	1944	China Expects Decisive Aid From Wallace; Excessive Price Level China Expects Wallace's Visit To Speed Aid in War on Japan Progress of Democracy	a Special Correspondent of 	Christian Science Monitor: 19440415
707850	 1,342 	NEWS	1944	COURT HOLDS WLB IS ABOVE REVIEW, AS BIDDLE STATED; District of Columbia Appeals Bench Says Congress Implied as Much in Disputes Law OPINION IN TRUCKER	DREW MIDDLETONBy Cable to 	New York Times: (Features): 19440603
708150	 1,465 	NEWS	1944	DEWEY, F. D. R. READY TO LAND FINAL PUNCHES; Democrats Split by '16 Year' Issue		Chicago Tribune: 19441015
709050	 973 	NEWS	1945	DEWEY AND MAYOR TRADE ORAL BLOWS IN CAMPAIGN TALKS; Accuse Each Other of Having 'Lost Their Soul' for Their Roles in Nominations BOTH ATTACK DEMOCRATS	HENRY R. LIEBERMAN By Wireless to 	New York Times: (Features): 19451103
709850	 810 	NEWS	1946	34 CIO CHIEFS JOIN TO BAN COMMUNISTS; Committee Is Formed Here to Fight for Elimination of Influence in Unions 34 CIO CHIEFS JOIN TO BAN COMMUNISTS St	A. H. RASKIN	New York Times: (Features): 19461003
709950	 942 	NEWS	1946	MAYOR BACK TODAY TO ACT ON THREAT OF TRANSIT STRIKE; Hurries Home as Transport Union Plans a Walkout for Third Time This Year KEEPS INFORMED ON TRIP W	PAUL CROWELL	New York Times: (Features): 19461111
709350	 829 	NEWS	1946	Iran Poses Critical Test for UNO In Formal Charge Against Russia; Teheran Note Cites Troops, Interference	Neal Stanford Staff Correspondent of 	Christian Science Monitor: 19460320
709450	 2,556 	NEWS	1946	Letters		New York Times: (Letters): 19460505
710250	 379 	NEWS	1947	Root Assails Democrats for Threat of War		Chicago Tribune: 19470315
710350	 679 	NEWS	1947	FORD WILL LEAVES COMPANY CONTROL TO GRANDCHILDREN; 4 Get Voting Stock With Son's Widow in Control as Trustee -- Foundation Leads Bequests FAIRLANE' IS	THOMAS J. HAMILTONSpecial to 	New York Times: (Features): 19470419
710550	 397 	NEWS	1947	Apartment Boom Hits Watertown; Fairfield Gardens Bank Aids Financing	W. Clifford Harvey Staff Writer of 	Christian Science Monitor: 19470710
710650	 906 	NEWS	1947	CUBA INSISTS PACT FOR AMERICAS BAR ECONOMIC THREATS; Challenge to Position of U.S. Set Out by Dr. Belt Before Full Rio Conference HE STRESSES 'AGGRESS	MILTON BRACKERSpecial to 	New York Times: (Features): 19470819
710950	 1,184 	NEWS	1947	MARSHALL INSISTS SOVIET END DRAIN ON GERMANY JAN.1; Charges Russia Now Takes Assets From Her Zone at Rate of $500,000,000 Annually MOLOTOV AGAIN EVASI	HERBERT L. MATTHEWS.Special to 	New York Times: (Features): 19471211
711050	 751 	NEWS	1948	State of the Nation Would Vandenberg, Stassen Say Yes?	ROSCOE DRUMMOND, Chief, Washington Bureau, 	Christian Science Monitor: 19480205
711150	 1,355 	NEWS	1948	Flourishing Fertilizer; Farm Use to Set Record This Year; the Midwest Is Big New Customer Corn Replaces Cotton as Top Devourer of Plant Food; Factorie	SYDNEY B. SELF	Wall Street Journal: 19480405
711350	 195 	NEWS	1948	POLICE SEIZE DRIVER OF STOLEN CAR; HELP FIANCEE IN DISTRESS		Chicago Tribune: 19480620
711550	 911 	NEWS	1948	DIRECT TALKS END; West Reserves Right to Take Any Steps to Guard Interests AIRLIFT WILL INCREASE Reply to New Kremlin Note Calls Blockade of City Ille	HAROLD CALLENDERSpecial to 	New York Times: (Features): 19480927
711650	 756 	NEWS	1948	EVATT ASKS BIG 4 TO ACT ON BERLIN; Disagreement Area Reduced to That of 'Tweedledum and Tweedledee,' He Says EVATT ASKS BIG 4 TO ACT ON BERLIN	THOMAS J. HAMILTONSpecial to 	New York Times: (Features): 19481111
711950	 509 	NEWS	1949	NIMITZ IN KASHMIR	ARTHUR KROCK	New York Times: (Editorials): 19490323
712450	 748 	NEWS	1949	Acheson Acts to Increase Foreign Policy Information; ACHESON REVAMPS INFORMATION STAFF 	JAMES RESTONSpecial to 	New York Times: (Features): 19491103
712550	 992 	NEWS	1949	DUAL PRICING DIMS HOPES OF HOFFMAN FOR FREER TRADE; Britain Appears Unwilling to Make Same Charge for Goods Abroad as at Home REVERSE IS EMBARRASSING 	RAYMOND DANIELLSpecial to 	New York Times: (Features): 19491219
712650	 827 	NEWS	1950	ALLIES INVITE BONN TO SEND CONSULS; Adenauer Is Urged to Establish First Ties in Three Capitals-- U.S. Asks Calming on Saar ALLIES ASK BONN TO SEND CO	JACK RAYMOND Special to 	New York Times: (Features): 19500127
712950	 642 	NEWS	1950	HOOVER PLAN DEADLINE	MICHAEL L. HOFFMAN	New York Times: (Editorials): 19500523
713050	 1,594 	NEWS	1950	Letters		New York Times: (Letters): 19500714
713450	 304 	NEWS	1950	How Koreans Get Housing Yankee Style		Chicago Tribune: 19501210
713550	 688 	NEWS	1951	COAL PACT SIGNED; PRICE RISE LIKELY; SIGNING NEW COAL WAGE AGREEMENT	LOUIS STARK Special to 	New York Times: (Features): 19510119
713650	 153 	NEWS	1951	Christ Among the Doctors, by Carl Bloch; 2D FAMED PAINTING IN SERIES ON LIFE OF CHRIST IS PRESENTED		Chicago Tribune: 19510225
713750	 1,719 	NEWS	1951	Letters		New York Times: (Letters): 19510414
714350	 770 	NEWS	1951	Organization of American States Set By Ratification of Bogota Charter; 21 Nations Sign	Robert M. Hallett Staff Writer of 	Christian Science Monitor: 19511215
715050	 665 	NEWS	1952	India Presses Truce Proposal; Vishinsky Mum	William R. Frye United Nations Correspondent of 	Christian Science Monitor: 19521120
714850	 602 	NEWS	1952	Italians Taught English-in a Hurry; Italians Taught English Under MSA Job Setup	a Staff Writer of 	Christian Science Monitor: 19520815
714950	 787 	NEWS	1952	CANADA GROWS IN PATRIOTISM ON GOOD TIMES; People Criticize U.S. Graft and Draft		Chicago Tribune: 19521005
715750	 365 	NEWS	1953	End 2 Month Indiana Telephone Strike; WAGE RAISES OF $2 TO $2.50 WEEK GRANTED 20 Fired Pickets Get Arbitration		Chicago Tribune: 19530920
715950	 709 	NEWS	1953	Chinese Reds Tread Uneven Path In Their Alliance With 	DREW MIDDLETON	New York Times: (Features): 19531227
715250	 987 	NEWS	1953	Dean Quits as Atom Chief; Action to Assure Ore Urged; Commission Would Give Nations Data Under Plan -- Private Plants Seen DEAN QUITS A. E. C.; ORE PR	JAMES RESTONSpecial to 	New York Times: (Features): 19530211
715350	 1,247 	NEWS	1953	Dewey, Signing Transit Bills, Scolds City Failure in Crisis; Sees Authority Assuring Efficient Transport -- Defends Payroll Tax, Rebukes 'Glib' Plans 	LEO EGANSpecial to 	New York Times: (Features): 19530327
715450	 845 	NEWS	1953	LEOPOLD PAROLE BID DENIED; KILLER'S CASE IS CONTINUED FOR 12 YEARS Thrill Slayer Calm as He Gets News		Chicago Tribune: 19530515
715550	 543 	NEWS	1953	Churchill Backs All-Germany; Diplomatic Approach	Peter Lyne Parliamentary Correspondent of 	Christian Science Monitor: 19530625
716050	 629 	NEWS	1954	AFL Setting Up Compromise Plan For Settling Jurisdictional Fights	STEPHEN K. GALPIN Staff Reporter of THE WALL STREE	Wall Street Journal: 19540209
716450	 507 	NEWS	1954	Home Town Fetes Hoover		Christian Science Monitor: 19540810
716550	 764 	NEWS	1954	Old Guard Rocks Case Boat; Experts Uncertain Right Wing Got Busy Anti-McCarthy Stand Eisenhower Foes		Christian Science Monitor: 19540925
716650	 627 	NEWS	1954	Iwo Marine Memorial Is Dedicated; MARINE MEMORIAL DEDICATED BY U. S. 	WILLIAM M. BLAIRSpecial to 	New York Times: (Features): 19541111
716750	 415 	NEWS	1955	12 Held in Couterfeit Ring Roundup; AGENTS SEIZE 'THOUSANDS' IN PHONY BILLS Arraign 2 Caught Here Today		Chicago Tribune: 19550110
716850	 383 	NEWS	1955	1,000 SEARCH FOR AIR LINER CARRYING 29; Fear All Died in Sea Off Italy		Chicago Tribune: 19550215
716950	 513 	NEWS	1955	Herter Asks Jobless-Pay Hike; Would Keep Extra $3		Christian Science Monitor: 19550325
717450	 696 	NEWS	1955	DEMOCRATS CHART LIBERAL PROGRAM IN NEW CONGRESS; Strategy Designed to Appeal to Left and Center Wings on Both Sides of Aisle SCHISM TO BE FOUGHT Chief	WILLIAM S. WHITESpecial to 	New York Times: (Features): 19551027
717650	 561 	NEWS	1956	Harvard Caught In Tuition Spiral; Colleges in the Red	Mary Handy Staff Writer of 	Christian Science Monitor: 19560120
717750	 826 	NEWS	1956	Eastland in Judiciary Post; Lehman and Morse Vote No; EASTLAND NAMED TO JUDICIARY POST 	WILLIAM S. WHITE Special to 	New York Times: (Features): 19560303
717850	 764 	NEWS	1956	CAIRO TALKS BEGUN BY HAMMARSKJOLD; U.N. Chief Sees 	OSGOOD CARUTHERS Special to 	New York Times: (Features): 19560411
717950	 615 	NEWS	1956	HARRIMAN TAKES 'CANDIDATE' ROLE IN WYOMING TALK; Says Name Will Be Entered at Chicago as More Than New York 'Favorite Son' 'PROUD' TO GET SUPPORT In C	SETH S. KING Special to 	New York Times: (Features): 19560515
718050	 1,485 	NEWS	1956	Letters		New York Times: (Letters): 19560710
718150	 763 	NEWS	1956	Din But No Crowd Greets 	EDITH EVANS ASBURY Special to 	New York Times: (Features): 19560815
718250	 809 	NEWS	1956	'Curse of Bigness' Hit by Stevenson; Sees Government Dominated by Corporations ADLAI ASSERTS BIGNESS PERILS 'PLAIN PEOPLE' Says Big Corporations Rule 		Chicago Tribune: 19560925
718450	 850 	NEWS	1956	Nehru Visit Acclaimed As Milestone to Peace; Friendliness Reigns	Neal Stanford Staff Correspondent of 	Christian Science Monitor: 19561220
718550	 1,604 	NEWS	1957	Letters		New York Times: (Letters): 19570212
718650	 397 	NEWS	1957	China-Trade Issue Arouses GOP Wing; Comments Qualified	Richard L. Strout Staff Correspondent of 	Christian Science Monitor: 19570315
718750	 696 	NEWS	1957	Anti-Red Link-Up Appears in Mideast; Visits Scheduled	Harry B. Ellis Assistant Overseas News Editor of 	Christian Science Monitor: 19570420
719150	 1,464 	NEWS	1957	A.F.L. C.I.O. ACCUSES HOFFA OF AIDING UNION CRIMINALS; Ethical Practices Unit Gives Teamsters Notice to Purge Leaders or Get Out M'CLELLAN LAUDS GROUP	A.H. RASKINThe New York Times	New York Times: (Features): 19570919
719250	 568 	NEWS	1957	Labor and Politics		Wall Street Journal: 19571024
719850	 940 	NEWS	1958	Adams' Aides Are Sure He'll Stay, GOP Officials Say He'll Quit Soon; Goldfine Testifies Tomorrow, Faces Contempt Charge If He Balks Again at Queries	LESTER TANZER Staff Reporter of THE WALL STREET JO	Wall Street Journal: 19580714
719950	 744 	NEWS	1958	Eisenhower Will Address Nation on China Tonight; President Will Report Over Radio-TV on Situation in Taiwan Strait -- No Special Emergency Indicated	FELIX BELAIR Jr.	New York Times: (Features): 19580911
720050	 448 	NEWS	1958	Carpenters Union Votes Today on Authorizing Pullout From AFL-CIO; If Approved, Resolution Might Aid Union Head's Position Under AEL-CIO Questioning 		Wall Street Journal: 19581114
720150	 354 	NEWS	1959	FUZZY FELLOW GETS IN A FIX; The Cold Fact Is--It Was Close Squeak		Chicago Tribune: 19590110
720550	 217 	NEWS	1959	Mass Killer Goes to Chair in Nebraska		Chicago Tribune: 19590625
720650	 909 	NEWS	1959	House Unit Votes Bill to Finance Highway Program; Compromise Would Raise Gasoline Tax 1 Cent for 22 Months, Divert Auto Taxes Some Building Cutback Li		Wall Street Journal: 19590814
720950	 353 	NEWS	1959	20 HOUR DAY, BUT IKE NAPS AND KEEPS PEP		Chicago Tribune: 19591215
721550	 671 	NEWS	1960	Honduras Is Victor In Boundary Case; Honduras Wins Border Dispute With Nicaragua in World Court	HARRY GILROYSpecial to 	New York Times: (Features): 19601119
